log_id,timestamp,error_type,severity,module,environment,user_id,response_time_ms,message,ip_address
2765,2024-09-10 21:36:00,API Timeout,Low,payment-gateway,staging,,,Error in module at line 260: Network Timeout,
2232,2024-12-04 01:35:00,Memory Leak,Medium,notification-service,production,USR-1150,,Error in module at line 239: Network Timeout,10.0.138.3
3954,2024-10-13 00:19:00,Network Timeout,High,user-dashboard,production,,2780.12,Error in module at line 155: Authentication Failure,
2593,,Performance Degradation,Low,user-dashboard,development,,,Error in module at line 447: UI Glitch,
3871,2024-05-03 21:46:00,Authentication Failure,High,notification-service,production,USR-3769,,Error in module at line 367: Authentication Failure,
1814,2024-07-25 02:51:00,Permission Denied,Unknown,file-storage,unknown,USR-2800,,Error in module at line 310: File Not Found,192.168.19.117
2366,2024-12-05 14:41:00,API Timeout,Critical,auth-service,unknown,USR-9729,,Error in module at line 311: API Timeout,
4937,2024-03-11 19:54:00,Memory Leak,Critical,user-dashboard,development,,,Error in module at line 27: Network Timeout,
4447,2024-02-04 12:11:00,Authentication Failure,High,auth-service,production,,,Error in module at line 392: Authentication Failure,
1186,2024-08-01 04:26:00,Network Timeout,Critical,notification-service,staging,USR-9968,,Error in module at line 388: Database Connection Error,
627,2024-08-04 10:45:00,UI Glitch,Medium,user-dashboard,development,USR-4096,1771.33,Error in module at line 457: API Timeout,
3552,2024-01-21 08:11:00,Database Connection Error,Low,payment-gateway,production,USR-1427,4234.0,Error in module at line 124: UI Glitch,192.168.158.58
1236,2024-04-30 21:35:00,System Crash,Medium,user-dashboard,staging,,,Error in module at line 430: System Crash,
3036,2024-01-31 04:52:00,Database Connection Error,Medium,file-storage,development,,,Error in module at line 271: File Not Found,
4561,,API Timeout,Medium,unknown-module,staging,,4345.58,Error in module at line 220: Network Timeout,192.168.193.99
2456,2024-07-20 12:34:00,UI Glitch,Critical,auth-service,development,,,Error in module at line 234: Authentication Failure,192.168.150.140
337,2024-02-18 00:26:00,Performance Degradation,Low,auth-service,production,USR-4345,,Error in module at line 493: Permission Denied,192.168.219.117
3870,2024-11-30 06:57:00,Authentication Failure,Critical,payment-gateway,staging,USR-6411,,Error in module at line 352: Permission Denied,
1551,2024-01-11 05:55:00,Performance Degradation,Critical,api-gateway,staging,,,Error in module at line 225: File Not Found,
292,2024-11-14 02:43:00,UI Glitch,Critical,notification-service,production,,963.0,Error in module at line 97: File Not Found,10.0.219.103
1246,2024-02-23 16:51:00,File Not Found,Medium,api-gateway,staging,,,Error in module at line 428: Memory Leak,
1895,,Performance Degradation,Medium,database-manager,production,,59.0,Error in module at line 100: Performance Degradation,10.0.221.7
1067,,File Not Found,Critical,user-dashboard,development,,,Error in module at line 254: System Crash,
2036,2024-08-20 12:08:00,Memory Leak,Medium,database-manager,staging,USR-5458,1384.0,Error in module at line 9: Memory Leak,
4204,2024-03-02 02:26:00,Memory Leak,Medium,user-dashboard,development,,,Error in module at line 346: System Crash,10.0.208.78
62,,UI Glitch,Medium,unknown-module,staging,,1341.09,Error in module at line 183: Network Timeout,192.168.58.227
4347,2024-11-14 06:15:00,File Not Found,Medium,file-storage,development,USR-3262,,Error in module at line 143: Authentication Failure,
3665,2024-02-22 08:37:00,Memory Leak,High,auth-service,staging,,,Error in module at line 416: UI Glitch,192.168.204.34
83,2024-04-17 16:01:00,Performance Degradation,Low,file-storage,development,,,Error in module at line 184: Network Timeout,192.168.66.124
1749,2024-08-02 04:01:00,Authentication Failure,Medium,payment-gateway,development,USR-7151,4932.0,Error in module at line 55: UI Glitch,192.168.187.209
1549,,Memory Leak,High,unknown-module,development,USR-9968,,Error in module at line 110: UI Glitch,
888,,Memory Leak,Medium,database-manager,development,,,Error in module at line 408: Permission Denied,10.0.109.186
4215,2024-11-18 06:25:00,Network Timeout,Critical,notification-service,staging,,,Error in module at line 193: Database Connection Error,
933,2024-10-14 03:28:00,Memory Leak,Critical,payment-gateway,production,USR-3366,,Error in module at line 489: Performance Degradation,
3737,2024-01-08 15:58:00,Authentication Failure,High,database-manager,development,,435.89,Error in module at line 153: Database Connection Error,192.168.112.79
514,2024-04-20 18:11:00,File Not Found,High,notification-service,development,USR-8678,,Error in module at line 266: Memory Leak,
721,2024-04-10 22:04:00,System Crash,High,unknown-module,staging,,4844.97,Error in module at line 495: API Timeout,192.168.173.36
2676,2024-07-01 09:40:00,Memory Leak,High,unknown-module,production,,673.0,Error in module at line 254: Authentication Failure,
4268,2024-07-27 07:43:00,Performance Degradation,Unknown,unknown-module,staging,,2946.37,Error in module at line 400: Authentication Failure,192.168.101.117
565,,Memory Leak,Medium,file-storage,staging,,,Error in module at line 430: UI Glitch,10.0.200.221
1180,2024-04-17 19:34:00,Authentication Failure,High,user-dashboard,production,,,Error in module at line 32: System Crash,
1800,2024-10-03 20:14:00,Database Connection Error,Medium,database-manager,unknown,USR-2488,,Error in module at line 79: API Timeout,
859,,Database Connection Error,High,api-gateway,staging,USR-6507,,Error in module at line 361: Network Timeout,
1416,,Database Connection Error,High,api-gateway,production,USR-3609,,Error in module at line 208: Performance Degradation,192.168.192.34
4644,2024-08-02 21:14:00,Database Connection Error,High,api-gateway,staging,USR-7669,,Error in module at line 351: UI Glitch,10.0.131.215
4819,2024-09-15 12:08:00,File Not Found,Medium,unknown-module,development,USR-8812,713.0,Error in module at line 196: UI Glitch,
1581,2024-10-04 07:20:00,File Not Found,Critical,file-storage,development,,,Error in module at line 288: API Timeout,
4972,,API Timeout,Low,user-dashboard,development,,340.0,Error in module at line 214: Network Timeout,
163,2024-11-27 00:34:00,Permission Denied,Medium,database-manager,unknown,,,Error in module at line 307: UI Glitch,10.0.167.120
889,2024-12-06 07:24:00,Database Connection Error,Low,file-storage,staging,USR-4915,3649.0,Error in module at line 312: Permission Denied,192.168.246.55
4142,2024-02-14 07:30:00,File Not Found,Low,user-dashboard,production,USR-2272,1655.91,Error in module at line 226: File Not Found,
518,2024-04-25 16:50:00,API Timeout,Low,file-storage,production,USR-9623,426.0,Error in module at line 427: Permission Denied,
1035,2024-12-13 23:24:00,System Crash,High,auth-service,development,USR-4948,4513.94,Error in module at line 122: Authentication Failure,
848,2024-04-05 05:24:00,System Crash,Medium,unknown-module,production,USR-9465,,Error in module at line 466: System Crash,
3217,2024-12-02 21:08:00,Permission Denied,Critical,user-dashboard,staging,,,Error in module at line 288: API Timeout,
815,2024-06-04 10:56:00,UI Glitch,Medium,file-storage,development,USR-7052,,Error in module at line 345: API Timeout,
4346,2024-04-30 12:59:00,Authentication Failure,Critical,auth-service,staging,USR-2117,,Error in module at line 472: Permission Denied,
1248,,Memory Leak,Unknown,unknown-module,production,,,Error in module at line 138: UI Glitch,192.168.14.230
81,2024-12-27 23:56:00,Network Timeout,Low,unknown-module,development,,3600.0,Error in module at line 144: Memory Leak,
3703,,Memory Leak,Critical,notification-service,development,,,Error in module at line 472: Performance Degradation,
868,2024-01-12 18:28:00,Authentication Failure,High,payment-gateway,development,,,Error in module at line 33: API Timeout,
4528,,Database Connection Error,Critical,api-gateway,unknown,,1413.0,Error in module at line 239: Authentication Failure,10.0.3.211
4243,2024-06-06 13:07:00,Memory Leak,High,file-storage,staging,,1682.9,Error in module at line 407: Performance Degradation,
122,2024-03-02 08:56:00,Performance Degradation,High,notification-service,unknown,,,Error in module at line 62: Network Timeout,
145,2024-06-10 04:33:00,API Timeout,Medium,api-gateway,development,,,Error in module at line 296: UI Glitch,
49,,Performance Degradation,High,unknown-module,production,USR-6668,,Error in module at line 288: API Timeout,
1303,2024-10-20 23:16:00,Permission Denied,Unknown,user-dashboard,staging,USR-3879,,Error in module at line 126: Authentication Failure,10.0.21.136
3066,,Memory Leak,High,api-gateway,production,USR-7646,,Error in module at line 289: Network Timeout,
304,,Memory Leak,Medium,database-manager,production,,,Error in module at line 346: Memory Leak,10.0.90.89
3454,2024-06-23 17:16:00,Permission Denied,Medium,file-storage,development,,,Error in module at line 481: System Crash,
1501,2024-01-23 17:06:00,System Crash,Low,payment-gateway,production,USR-8602,,Error in module at line 359: File Not Found,
4323,2024-08-05 06:09:00,File Not Found,Critical,unknown-module,development,USR-6521,142.56,Error in module at line 120: Memory Leak,10.0.56.234
2672,2024-11-26 03:59:00,Memory Leak,High,user-dashboard,production,,1443.0,Error in module at line 447: Permission Denied,10.0.46.22
3364,2024-01-30 16:14:00,Network Timeout,High,api-gateway,staging,USR-6723,,Error in module at line 382: API Timeout,10.0.15.42
911,2024-02-28 08:03:00,Memory Leak,Critical,api-gateway,staging,,,Error in module at line 50: File Not Found,192.168.175.125
469,,System Crash,Critical,unknown-module,production,USR-4428,,Error in module at line 474: Performance Degradation,
2851,2024-10-01 22:53:00,File Not Found,Low,database-manager,production,,,Error in module at line 102: Memory Leak,
3826,,File Not Found,Medium,user-dashboard,development,USR-3479,2654.0,Error in module at line 133: UI Glitch,
1813,2024-10-11 12:22:00,File Not Found,Low,notification-service,unknown,USR-8399,,Error in module at line 102: Performance Degradation,
4743,2024-09-09 09:15:00,API Timeout,High,auth-service,staging,,,Error in module at line 237: Network Timeout,192.168.230.211
2411,2024-04-05 22:43:00,Database Connection Error,High,database-manager,production,USR-8106,,Error in module at line 142: Memory Leak,
1148,,Memory Leak,Critical,unknown-module,staging,USR-1316,,Error in module at line 181: Performance Degradation,
2380,2024-08-07 11:08:00,File Not Found,Unknown,unknown-module,unknown,USR-7802,1844.22,Error in module at line 459: Permission Denied,
3410,,UI Glitch,High,payment-gateway,staging,USR-7124,2336.49,Error in module at line 247: API Timeout,
4075,2024-03-08 00:35:00,Memory Leak,Unknown,auth-service,development,USR-7301,1983.59,Error in module at line 267: Performance Degradation,10.0.197.99
1609,2024-01-12 03:42:00,UI Glitch,Unknown,database-manager,production,USR-9745,,Error in module at line 121: Performance Degradation,
1816,2024-01-04 19:45:00,UI Glitch,Medium,notification-service,staging,,4794.4,Error in module at line 442: API Timeout,192.168.85.92
308,2024-11-14 13:24:00,Database Connection Error,Critical,auth-service,production,USR-7088,,Error in module at line 88: API Timeout,
4646,,File Not Found,Medium,api-gateway,unknown,,4390.0,Error in module at line 314: Authentication Failure,10.0.101.236
4108,2024-01-08 15:36:00,Network Timeout,High,database-manager,production,,2611.14,Error in module at line 113: Permission Denied,
181,,File Not Found,Low,user-dashboard,development,USR-9662,,Error in module at line 353: API Timeout,
401,2024-04-21 09:02:00,Permission Denied,Medium,file-storage,development,USR-9358,384.01,Error in module at line 86: UI Glitch,
615,,Database Connection Error,High,api-gateway,development,,,Error in module at line 353: Authentication Failure,192.168.63.97
4227,2024-02-06 22:15:00,Memory Leak,Unknown,database-manager,staging,,,Error in module at line 489: File Not Found,192.168.69.111
647,,Authentication Failure,Unknown,database-manager,development,USR-2885,,Error in module at line 458: Network Timeout,
3772,2024-05-08 07:36:00,Performance Degradation,Medium,file-storage,unknown,,,Error in module at line 250: System Crash,192.168.107.194
2306,,Memory Leak,Low,user-dashboard,development,,,Error in module at line 329: System Crash,192.168.7.42
3707,2024-08-19 01:13:00,Permission Denied,Critical,notification-service,development,USR-2193,,Error in module at line 9: API Timeout,
2234,2024-04-05 09:05:00,API Timeout,High,user-dashboard,staging,,4647.79,Error in module at line 143: Database Connection Error,10.0.133.255
2084,2024-06-22 18:09:00,File Not Found,High,api-gateway,development,USR-1752,,Error in module at line 370: API Timeout,
2894,2024-04-21 13:52:00,Performance Degradation,Critical,file-storage,production,,3647.0,Error in module at line 145: UI Glitch,
3254,2024-12-15 11:52:00,UI Glitch,Low,file-storage,production,USR-6571,4891.93,Error in module at line 207: Database Connection Error,10.0.154.131
2966,2024-03-07 09:17:00,Network Timeout,Critical,auth-service,development,USR-9090,,Error in module at line 424: System Crash,192.168.136.244
3689,2024-03-17 05:28:00,Database Connection Error,Medium,database-manager,production,USR-1414,4386.0,Error in module at line 453: UI Glitch,
4533,2024-08-24 12:20:00,API Timeout,High,auth-service,production,USR-8957,4235.33,Error in module at line 427: API Timeout,
1613,2024-05-12 19:57:00,Network Timeout,Critical,unknown-module,production,USR-7336,695.0,Error in module at line 387: UI Glitch,10.0.22.195
