log_id,timestamp,error_type,severity,module,environment,user_id,response_time_ms,message,ip_address
855,03/21/2024 14:32,Permission Denied,Low,auth-service,development,,99999,Error in module at line 70: Authentication Failure,10.0.251.179
3916,,File Not Found,P2,notification-service,Staging,USR-3335,3127,Error in module at line 424: UI Glitch,INVALID_IP
3420,2024-02-21 03:49:00,System Crash,LOW,user-dashboard,staging,3605,N/A,Error in module at line 321: Network Timeout,0.0.0.0
4380,,System Crash,P3,auth-service,stg,,99999,Error in module at line 162: Permission Denied,10.0.131.180
3219,1730162220.0,Permission Denied,Critical,notification-service,DEV,UNKNOWN,3981,Error in module at line 369: API Timeout,0.0.0.0
3980,,API Timeout,Critical,notification-service,stg,UNKNOWN,-1,Error in module at line 470: File Not Found,INVALID_IP
2188,30-Jan-2024 15:31:00,Permission Denied,Medium,payment-gateway,DEV,,99999,Error in module at line 18: API Timeout,10.0.200.40
1130,09-Apr-2024 21:33:00,API Timeout,LOW,api-gateway,stg,UNKNOWN,99999,Error in module at line 261: Performance Degradation,
1267,04/03/2024 15:51,Authentication Failure,med,notification-service,dev,3931,99999,Error in module at line 197: System Crash,0.0.0.0
3624,,Database Connection Error,P3,payment-gateway,prod,UNKNOWN,N/A,Error in module at line 423: File Not Found,
3085,1715616720.0,UI Glitch,high,file-storage,prod,UNKNOWN,N/A,Error in module at line 279: Memory Leak,INVALID_IP
3933,06-Aug-2024 11:30:00,API Timeout,high,user-dashboard,development,UNKNOWN,-1,Error in module at line 333: Network Timeout,0.0.0.0
1274,2024-03-21 11:20:00,UI Glitch,High,user-dashboard,Staging,,N/A,Error in module at line 430: Performance Degradation,0.0.0.0
223,1706333040.0,Database Connection Error,Medium,payment-gateway,stg,,-1,Error in module at line 152: API Timeout,10.0.29.191
270,2024-05-23 02:48:00,Database Connection Error,high,api-gateway,development,USR-7927,0,Error in module at line 174: File Not Found,10.0.62.68
3308,2024-06-19 00:49:00,File Not Found,P4,payment-gateway,staging,UNKNOWN,N/A,Error in module at line 60: System Crash,10.0.53.103
3163,1708834440.0,API Timeout,Medium,database-manager,dev,6067,,Error in module at line 402: UI Glitch,10.0.233.121
327,,API Timeout,High,database-manager,staging,,-1,Error in module at line 130: Memory Leak,
3525,2024-10-26 21:08:00,Memory Leak,med,auth-service,prod,,-1,Error in module at line 366: Network Timeout,10.0.190.81
1337,1714538280.0,File Not Found,Critical,,dev,,0,Error in module at line 376: Database Connection Error,
1541,17-Jan-2024 06:31:00,Performance Degradation,P4,api-gateway,,UNKNOWN,0,Error in module at line 469: UI Glitch,192.168.48.226
1562,,Permission Denied,Medium,auth-service,,,N/A,Error in module at line 46: System Crash,10.0.172.244
2024,10/03/2024 20:10,Network Timeout,Critical,user-dashboard,,USR-1448,0,Error in module at line 61: Database Connection Error,0.0.0.0
1257,2024-11-21 03:09:00,Memory Leak,high,,development,,,Error in module at line 275: Memory Leak,0.0.0.0
673,06/25/2024 02:32,Performance Degradation,High,file-storage,PRODUCTION,UNKNOWN,0,Error in module at line 374: File Not Found,10.0.218.64
2119,,UI Glitch,,auth-service,Staging,3736,1325.34,Error in module at line 337: Performance Degradation,
2551,,System Crash,Medium,notification-service,prod,USR-8752,99999,Error in module at line 418: Permission Denied,0.0.0.0
3997,24-Feb-2024 07:47:00,Authentication Failure,Low,database-manager,prod,UNKNOWN,4249.12,Error in module at line 448: Memory Leak,192.168.151.74
1426,INVALID_TIME,Network Timeout,P3,file-storage,stg,8267,99999,Error in module at line 132: API Timeout,
1499,09/02/2024 22:51,Network Timeout,LOW,file-storage,PRODUCTION,USR-6491,3499.58,Error in module at line 108: Network Timeout,INVALID_IP
4578,07/12/2024 22:04,Memory Leak,Medium,payment-gateway,Staging,UNKNOWN,-1,Error in module at line 399: Network Timeout,INVALID_IP
4700,09-Sep-2024 01:26:00,File Not Found,Medium,user-dashboard,staging,UNKNOWN,N/A,Error in module at line 28: Memory Leak,
1156,,Authentication Failure,Low,,production,UNKNOWN,99999,Error in module at line 70: Performance Degradation,
1317,1720394280.0,File Not Found,P1,,dev,,-1,Error in module at line 64: Permission Denied,10.0.125.211
117,2024-11-06 05:23:00,Permission Denied,P3,user-dashboard,DEV,,4112.61,Error in module at line 462: UI Glitch,10.0.158.39
2363,16-Dec-2024 05:27:00,System Crash,Medium,database-manager,production,,-1,Error in module at line 483: File Not Found,10.0.41.225
3858,08-Oct-2024 03:31:00,Database Connection Error,Low,database-manager,staging,UNKNOWN,4230,Error in module at line 121: Database Connection Error,0.0.0.0
2330,20-Mar-2024 21:30:00,Performance Degradation,Medium,user-dashboard,production,USR-1164,1445,Error in module at line 88: Permission Denied,
4622,1711424580.0,Database Connection Error,med,user-dashboard,prod,7036,99999,Error in module at line 274: Memory Leak,10.0.105.143
107,20-Feb-2024 00:11:00,Network Timeout,Medium,payment-gateway,DEV,,4500,Error in module at line 90: Permission Denied,192.168.141.96
4184,2024-02-06 20:14:00,Network Timeout,high,,development,,99999,Error in module at line 175: Database Connection Error,INVALID_IP
1819,1718110440.0,Permission Denied,,user-dashboard,stg,,4802.01,Error in module at line 323: Authentication Failure,192.168.148.41
3932,01/15/2024 22:39,Authentication Failure,med,notification-service,Staging,UNKNOWN,4359.13,Error in module at line 234: Performance Degradation,0.0.0.0
2905,09/23/2024 15:51,Authentication Failure,P2,payment-gateway,stg,USR-4651,-1,Error in module at line 106: Authentication Failure,
1314,1707226440.0,Database Connection Error,LOW,,,UNKNOWN,2588,Error in module at line 163: API Timeout,192.168.212.243
996,,File Not Found,P1,,staging,5856,99999,Error in module at line 191: Memory Leak,INVALID_IP
3023,01/14/2024 12:40,File Not Found,LOW,database-manager,dev,,0,Error in module at line 445: Authentication Failure,INVALID_IP
3384,01-Mar-2024 07:49:00,UI Glitch,high,database-manager,dev,,N/A,Error in module at line 416: Memory Leak,10.0.50.56
168,2024-10-14 16:39:00,Network Timeout,high,payment-gateway,development,USR-2611,N/A,Error in module at line 465: Memory Leak,10.0.73.254
960,2024-02-07 08:16:00,Memory Leak,P1,notification-service,dev,USR-9382,3691.31,Error in module at line 321: Database Connection Error,10.0.128.19
1033,1709325300.0,API Timeout,CRITICAL,database-manager,PRODUCTION,,0,Error in module at line 405: Authentication Failure,0.0.0.0
4384,30-Nov-2024 08:45:00,API Timeout,med,payment-gateway,Staging,UNKNOWN,3084,Error in module at line 36: Memory Leak,0.0.0.0
4863,1722328620.0,UI Glitch,,user-dashboard,production,,99999,Error in module at line 402: Authentication Failure,0.0.0.0
2450,06-Jun-2024 23:07:00,File Not Found,P2,notification-service,production,UNKNOWN,4955.18,Error in module at line 119: Performance Degradation,
2695,,Performance Degradation,Low,,staging,,2723,Error in module at line 243: Performance Degradation,
1494,1733080620.0,Permission Denied,med,database-manager,PRODUCTION,,-1,Error in module at line 440: File Not Found,10.0.113.209
939,01-Nov-2024 02:24:00,Authentication Failure,P2,payment-gateway,staging,USR-3133,0,Error in module at line 475: System Crash,
1309,,System Crash,High,auth-service,prod,USR-7321,,Error in module at line 141: Network Timeout,192.168.230.20
1462,09/05/2024 09:49,Authentication Failure,P3,api-gateway,PRODUCTION,8114,,Error in module at line 331: System Crash,10.0.124.151
3776,,Memory Leak,high,api-gateway,Staging,UNKNOWN,99999,Error in module at line 314: Network Timeout,
173,02-Jun-2024 11:40:00,UI Glitch,P3,database-manager,stg,,3806.91,Error in module at line 249: Authentication Failure,INVALID_IP
2722,,API Timeout,LOW,database-manager,DEV,UNKNOWN,0,Error in module at line 123: Database Connection Error,192.168.244.98
118,2024-01-15 16:46:00,API Timeout,P3,notification-service,production,USR-5792,3074.7,Error in module at line 279: Database Connection Error,INVALID_IP
454,2024-07-20 01:01:00,Performance Degradation,High,database-manager,staging,USR-9997,0,Error in module at line 52: API Timeout,192.168.11.135
560,,Performance Degradation,P1,payment-gateway,prod,UNKNOWN,1826,Error in module at line 182: Permission Denied,0.0.0.0
1311,07-Oct-2024 00:09:00,File Not Found,High,payment-gateway,DEV,7575,99999,Error in module at line 267: File Not Found,INVALID_IP
2389,09/25/2024 14:25,Network Timeout,P3,payment-gateway,Staging,UNKNOWN,2042,Error in module at line 298: Authentication Failure,192.168.7.237
4898,2024-05-20 13:37:00,API Timeout,P3,file-storage,prod,,,Error in module at line 110: Authentication Failure,INVALID_IP
2078,,Authentication Failure,P3,,staging,UNKNOWN,,Error in module at line 402: Performance Degradation,10.0.200.66
4851,02/11/2024 03:09,UI Glitch,P2,payment-gateway,PRODUCTION,USR-1216,-1,Error in module at line 109: Authentication Failure,
2384,1734144720.0,Authentication Failure,Critical,file-storage,DEV,6752,-1,Error in module at line 214: Permission Denied,INVALID_IP
1803,2024-10-08 13:26:00,Permission Denied,Medium,user-dashboard,production,,N/A,Error in module at line 90: Permission Denied,192.168.61.3
2202,03-Jul-2024 20:37:00,Performance Degradation,LOW,auth-service,dev,UNKNOWN,N/A,Error in module at line 104: Performance Degradation,INVALID_IP
449,1724626440.0,API Timeout,Medium,database-manager,stg,,-1,Error in module at line 8: Permission Denied,10.0.147.143
2359,21-Oct-2024 12:05:00,File Not Found,CRITICAL,payment-gateway,prod,2815,N/A,Error in module at line 53: File Not Found,192.168.95.153
4228,2024-05-01 15:39:00,Network Timeout,Low,api-gateway,Staging,,1863,Error in module at line 160: UI Glitch,10.0.35.16
896,2024-10-13 19:11:00,Permission Denied,Low,database-manager,dev,,0,Error in module at line 394: Authentication Failure,0.0.0.0
3706,08/10/2024 01:07,API Timeout,P2,file-storage,prod,3343,0,Error in module at line 214: Network Timeout,192.168.6.98
4406,,UI Glitch,LOW,api-gateway,DEV,,2879,Error in module at line 309: Memory Leak,INVALID_IP
2154,1710893580.0,Network Timeout,Low,database-manager,dev,6990,0,Error in module at line 413: UI Glitch,INVALID_IP
4594,1718714640.0,Network Timeout,P2,api-gateway,DEV,2763,,Error in module at line 166: File Not Found,
755,09-Dec-2024 09:49:00,Authentication Failure,Medium,file-storage,production,9544,-1,Error in module at line 40: Permission Denied,0.0.0.0
1409,1710470040.0,Authentication Failure,P2,api-gateway,stg,,N/A,Error in module at line 207: Database Connection Error,10.0.140.21
617,02/14/2024 19:49,API Timeout,CRITICAL,,stg,UNKNOWN,4300,Error in module at line 140: Database Connection Error,10.0.202.31
4131,26-Dec-2024 15:24:00,File Not Found,P2,file-storage,prod,UNKNOWN,N/A,Error in module at line 185: Authentication Failure,0.0.0.0
2370,18-May-2024 22:18:00,Memory Leak,P4,database-manager,dev,USR-7170,,Error in module at line 477: UI Glitch,10.0.54.99
2493,,File Not Found,med,database-manager,staging,,99999,Error in module at line 39: UI Glitch,192.168.65.187
95,03-Nov-2024 08:15:00,Database Connection Error,P4,file-storage,DEV,3108,313.1,Error in module at line 262: Network Timeout,
1149,13-Nov-2024 23:22:00,File Not Found,Medium,database-manager,stg,,99999,Error in module at line 484: API Timeout,10.0.44.228
3374,INVALID_TIME,Network Timeout,,payment-gateway,,6230,,Error in module at line 282: Memory Leak,INVALID_IP
3628,01-Jul-2024 02:52:00,Performance Degradation,Low,file-storage,staging,7405,,Error in module at line 151: System Crash,
536,,Network Timeout,Critical,file-storage,production,USR-9147,0,Error in module at line 173: Performance Degradation,
4365,,Performance Degradation,Medium,auth-service,dev,UNKNOWN,,Error in module at line 17: System Crash,INVALID_IP
2619,,Permission Denied,,api-gateway,,USR-1979,759,Error in module at line 120: File Not Found,0.0.0.0
806,1734990240.0,File Not Found,P3,payment-gateway,,UNKNOWN,99999,Error in module at line 165: File Not Found,0.0.0.0
2498,23-Oct-2024 08:06:00,UI Glitch,P1,notification-service,production,6715,,Error in module at line 430: Network Timeout,10.0.185.56
4677,2024-06-23 06:03:00,Network Timeout,LOW,user-dashboard,,USR-4853,-1,Error in module at line 71: System Crash,10.0.179.253
3559,,Memory Leak,Low,database-manager,prod,,N/A,Error in module at line 62: Permission Denied,
4148,1730207580.0,API Timeout,P4,notification-service,prod,USR-3129,,Error in module at line 80: UI Glitch,10.0.57.121
310,1723344060.0,Memory Leak,,api-gateway,production,USR-3473,N/A,Error in module at line 500: Database Connection Error,
4908,1730958540.0,Database Connection Error,P4,user-dashboard,stg,UNKNOWN,,Error in module at line 432: Database Connection Error,10.0.99.241
1240,2024-07-26 20:33:00,Authentication Failure,Medium,user-dashboard,dev,,-1,Error in module at line 115: Network Timeout,10.0.165.119
1052,,Network Timeout,P1,auth-service,production,,99999,Error in module at line 345: Authentication Failure,192.168.228.115
885,1705287600.0,Authentication Failure,med,payment-gateway,dev,7148,,Error in module at line 92: Database Connection Error,10.0.225.80
4500,2024-05-03 22:23:00,System Crash,High,notification-service,DEV,UNKNOWN,1539,Error in module at line 283: Network Timeout,0.0.0.0
3989,INVALID_TIME,Network Timeout,P3,database-manager,development,UNKNOWN,,Error in module at line 10: Network Timeout,192.168.252.36
2788,05/06/2024 00:22,Permission Denied,P2,notification-service,development,UNKNOWN,1812,Error in module at line 248: Authentication Failure,192.168.244.232
1533,1706225160.0,File Not Found,LOW,notification-service,,UNKNOWN,-1,Error in module at line 104: Network Timeout,192.168.214.10
3317,1725085560.0,Performance Degradation,P4,file-storage,production,,N/A,Error in module at line 215: UI Glitch,10.0.8.144
1084,,File Not Found,med,api-gateway,Staging,,,Error in module at line 338: System Crash,192.168.255.1
4110,1723195800.0,API Timeout,P3,database-manager,Staging,UNKNOWN,1925,Error in module at line 15: Memory Leak,10.0.146.93
4820,19-Feb-2024 17:17:00,Database Connection Error,high,auth-service,staging,,,Error in module at line 467: Authentication Failure,INVALID_IP
3856,25-Apr-2024 09:39:00,Database Connection Error,Medium,database-manager,production,4795,N/A,Error in module at line 201: Database Connection Error,192.168.243.154
3885,06/29/2024 14:07,Network Timeout,High,notification-service,DEV,,N/A,Error in module at line 310: Permission Denied,INVALID_IP
4894,1734028200.0,Permission Denied,Medium,file-storage,dev,USR-5144,0,Error in module at line 301: Memory Leak,0.0.0.0
2507,1717855800.0,Network Timeout,P3,database-manager,,UNKNOWN,630,Error in module at line 98: UI Glitch,INVALID_IP
1345,1730541300.0,Network Timeout,CRITICAL,api-gateway,dev,,1804.55,Error in module at line 180: Authentication Failure,10.0.126.184
4640,2024-01-04 08:48:00,API Timeout,CRITICAL,notification-service,development,USR-8384,-1,Error in module at line 63: Database Connection Error,10.0.232.110
2802,1713952560.0,UI Glitch,,payment-gateway,Staging,,-1,Error in module at line 25: Performance Degradation,
1283,25-Jan-2024 23:40:00,API Timeout,Critical,database-manager,dev,USR-5217,2680.58,Error in module at line 398: Memory Leak,192.168.209.36
2990,,Authentication Failure,P2,file-storage,DEV,,1229.91,Error in module at line 12: Authentication Failure,
4139,1731689940.0,Authentication Failure,CRITICAL,user-dashboard,dev,,-1,Error in module at line 88: Permission Denied,192.168.247.142
4919,,UI Glitch,,file-storage,DEV,,N/A,Error in module at line 252: Permission Denied,10.0.161.117
4653,07/02/2024 17:47,UI Glitch,P4,auth-service,PRODUCTION,,3889.26,Error in module at line 198: Network Timeout,192.168.150.156
2924,04/18/2024 17:50,Authentication Failure,High,database-manager,production,UNKNOWN,99999,Error in module at line 434: Database Connection Error,0.0.0.0
148,17-Jun-2024 03:15:00,File Not Found,LOW,,prod,9525,904.88,Error in module at line 466: Permission Denied,
3775,27-May-2024 06:09:00,Network Timeout,P2,user-dashboard,prod,,99999,Error in module at line 277: API Timeout,192.168.85.251
3588,2024-07-21 19:05:00,Authentication Failure,LOW,notification-service,production,,99999,Error in module at line 153: System Crash,
