ticket_id,customer_id,order_id,issue_type,description,priority,status,created_date,resolved_date,agent
1765,1442,7912,Unknown,Want to return product,Low,Closed,2024-09-24 00:00:00,2024-09-25 00:00:00,Agent_Brown
1766,1195,5384,Billing,App crashing on checkout,High,Closed,2024-12-01 00:00:00,2024-12-13 00:00:00,Agent_Smith
1767,955,3386,Delivery,Cannot login to account,Medium,Open,2023-12-31 00:00:00,2024-01-10 00:00:00,Agent_Smith
1768,316,7726,Billing,App crashing on checkout,Low,Resolved,2023-03-21 00:00:00,2023-03-23 00:00:00,Agent_Smith
1769,2148,6876,Account,Want to return product,Low,Unknown,2023-11-02 00:00:00,2023-11-15 00:00:00,Agent_Brown
1770,2254,3766,Return,App crashing on checkout,Low,Unknown,2023-11-12 00:00:00,2023-11-14 00:00:00,Agent_Jones
1771,793,2737,Billing,,High,Resolved,2023-04-09 00:00:00,2023-04-11 00:00:00,Agent_Smith
1772,1333,5416,Product Defect,,Low,Open,2023-02-18 00:00:00,2023-02-24 00:00:00,Unassigned
1773,271,4123,Return,Product arrived damaged,Medium,In Progress,2024-09-16 00:00:00,,Unassigned
1774,1125,4155,Product Defect,Product arrived damaged,Medium,In Progress,2023-06-27 00:00:00,,Agent_Smith
1775,1532,2625,Technical,,Medium,Open,2024-11-18 00:00:00,2024-12-01 00:00:00,Agent_Smith
1776,2838,1178,Billing,Cannot login to account,Low,Resolved,2024-08-11 00:00:00,,Agent_Smith
1777,2889,1880,Account,,Medium,Open,2023-05-02 00:00:00,2023-05-02 00:00:00,Agent_Jones
1778,1592,2789,Account,Product arrived damaged,High,Open,2023-04-14 00:00:00,,Unassigned
1779,2867,4490,Account,Wrong item received,High,In Progress,2023-05-28 00:00:00,,Unassigned
1780,2247,6602,Billing,Cannot login to account,Low,Open,2024-07-09 00:00:00,,Agent_Smith
1781,181,2366,Delivery,Product arrived damaged,Unknown,Resolved,2024-11-15 00:00:00,2024-11-26 00:00:00,Agent_Jones
1782,2132,2205,Product Defect,,High,In Progress,2024-03-12 00:00:00,,Agent_Smith
1783,2369,1972,Billing,Charged twice for order,Low,Open,2023-04-21 00:00:00,2023-04-30 00:00:00,Unassigned
1784,815,4559,Product Defect,Want to return product,Low,Resolved,2023-10-20 00:00:00,2023-11-01 00:00:00,Agent_Smith
1785,1278,7664,Technical,Product arrived damaged,Low,Resolved,2024-05-19 00:00:00,2024-06-01 00:00:00,Agent_Smith
1786,1421,4142,Account,Cannot login to account,High,Unknown,2024-02-04 00:00:00,2024-02-16 00:00:00,Agent_Jones
1787,2283,7663,Billing,,High,Open,2023-06-17 00:00:00,2023-06-18 00:00:00,Agent_Brown
1788,2934,801,Return,Charged twice for order,Medium,Resolved,2023-05-08 00:00:00,2023-05-09 00:00:00,Agent_Brown
1789,1095,4309,Billing,Wrong item received,Medium,Open,2023-01-05 00:00:00,,Agent_Smith
1790,2905,994,Billing,Want to return product,Medium,Resolved,2023-11-02 00:00:00,2023-11-02 00:00:00,Unassigned
1791,252,6948,Product Defect,App crashing on checkout,Medium,Open,2023-09-11 00:00:00,2023-09-19 00:00:00,Agent_Brown
1792,449,153,Return,,High,Open,2024-07-21 00:00:00,2024-07-30 00:00:00,Agent_Jones
1793,2372,2429,Product Defect,,Low,Closed,2024-03-30 00:00:00,2024-04-11 00:00:00,Agent_Smith
1794,2724,922,Product Defect,Want to return product,Medium,In Progress,2023-07-04 00:00:00,2023-07-09 00:00:00,Agent_Brown
1795,2252,1352,Product Defect,Cannot login to account,Medium,In Progress,2023-02-11 00:00:00,2023-02-14 00:00:00,Agent_Brown
1796,729,4817,Technical,Wrong item received,Unknown,Open,2023-04-06 00:00:00,2023-04-06 00:00:00,Agent_Smith
1797,2725,2526,Delivery,Cannot login to account,Medium,Closed,2024-11-07 00:00:00,2024-11-13 00:00:00,Unassigned
1798,2582,5407,Product Defect,Wrong item received,Medium,Resolved,2024-04-14 00:00:00,,Unassigned
1799,2920,6638,Delivery,App crashing on checkout,Unknown,Open,2024-09-18 00:00:00,2024-09-19 00:00:00,Unassigned
1800,2450,7822,Delivery,,Low,In Progress,2024-04-25 00:00:00,2024-05-01 00:00:00,Unassigned
1801,597,2101,Product Defect,App crashing on checkout,Unknown,In Progress,2024-04-07 00:00:00,,Unassigned
1802,1290,4880,Technical,Cannot login to account,High,Closed,2024-05-08 00:00:00,,Unassigned
1803,1149,5624,Billing,Wrong item received,High,Closed,2023-02-08 00:00:00,2023-02-22 00:00:00,Agent_Brown
1804,713,2257,Delivery,,Unknown,Open,2024-11-06 00:00:00,2024-11-06 00:00:00,Agent_Smith
1805,1938,5815,Product Defect,Wrong item received,High,Open,2023-05-24 00:00:00,,Agent_Smith
1806,840,7318,Delivery,Wrong item received,Medium,In Progress,2024-06-15 00:00:00,2024-06-27 00:00:00,Agent_Smith
1807,2547,7245,Product Defect,,Medium,Open,2023-08-18 00:00:00,,Unassigned
1808,1637,5090,Unknown,Wrong item received,Low,Resolved,2024-02-26 00:00:00,2024-02-27 00:00:00,Unassigned
1809,1664,7020,Unknown,Want to return product,Medium,Open,2024-02-02 00:00:00,2024-02-07 00:00:00,Agent_Smith
1810,754,5931,Billing,,Low,Resolved,2024-12-20 00:00:00,2024-12-20 00:00:00,Agent_Brown
1811,2907,4685,Delivery,App crashing on checkout,Low,In Progress,2023-01-23 00:00:00,2023-02-04 00:00:00,Agent_Brown
1812,1554,1425,Delivery,Product arrived damaged,Low,Resolved,2024-01-05 00:00:00,,Agent_Jones
1813,240,7789,Return,,Medium,Unknown,2023-03-18 00:00:00,,Unassigned
1814,195,3126,Technical,Wrong item received,Medium,Closed,2023-05-05 00:00:00,,Agent_Smith
1815,1202,6841,Delivery,,High,Unknown,2024-12-15 00:00:00,2024-12-24 00:00:00,Unassigned
1816,1334,4712,Billing,Want to return product,Unknown,Resolved,2023-12-30 00:00:00,2024-01-09 00:00:00,Agent_Jones
1817,73,5513,Billing,Wrong item received,High,In Progress,2023-04-05 00:00:00,2023-04-11 00:00:00,Agent_Jones
1818,650,7527,Account,App crashing on checkout,High,In Progress,2024-02-25 00:00:00,2024-02-27 00:00:00,Agent_Smith
1819,1404,6847,Billing,App crashing on checkout,High,Open,2024-04-06 00:00:00,2024-04-11 00:00:00,Unassigned
1820,1385,506,Billing,Cannot login to account,Medium,In Progress,2024-06-27 00:00:00,,Agent_Smith
1821,295,5782,Billing,App crashing on checkout,Low,Resolved,2023-12-27 00:00:00,,Unassigned
1822,101,6310,Account,Product arrived damaged,Medium,Open,2023-07-19 00:00:00,2023-07-22 00:00:00,Agent_Jones
1823,504,6579,Return,Cannot login to account,High,Closed,2023-06-11 00:00:00,,Unassigned
1824,1708,4622,Product Defect,Product arrived damaged,Medium,Unknown,2024-03-07 00:00:00,2024-03-19 00:00:00,Unassigned
1825,779,3446,Account,Want to return product,High,Closed,2024-11-21 00:00:00,2024-12-03 00:00:00,Agent_Jones
1826,320,352,Product Defect,App crashing on checkout,High,In Progress,2024-02-28 00:00:00,2024-02-28 00:00:00,Agent_Jones
1827,2453,1000,Account,Charged twice for order,Medium,Open,2023-09-05 00:00:00,2023-09-10 00:00:00,Unassigned
1828,439,1282,Technical,Wrong item received,High,In Progress,2024-10-24 00:00:00,,Unassigned
1829,2598,3922,Unknown,Charged twice for order,High,Open,2023-09-28 00:00:00,2023-10-02 00:00:00,Agent_Brown
1830,187,5991,Billing,Charged twice for order,Medium,Open,2024-10-17 00:00:00,2024-10-30 00:00:00,Unassigned
1831,1382,1285,Product Defect,Wrong item received,High,Open,2024-02-22 00:00:00,2024-03-04 00:00:00,Agent_Smith
1832,2990,3895,Billing,Cannot login to account,Low,Closed,2024-02-18 00:00:00,2024-02-29 00:00:00,Unassigned
1833,872,1759,Technical,App crashing on checkout,Medium,Closed,2023-03-26 00:00:00,2023-04-06 00:00:00,Agent_Smith
1834,1657,6252,Billing,App crashing on checkout,Medium,Resolved,2023-01-30 00:00:00,2023-02-03 00:00:00,Unassigned
1835,633,6031,Delivery,,Medium,Resolved,2023-07-26 00:00:00,2023-07-26 00:00:00,Agent_Jones
1836,165,3178,Billing,Cannot login to account,Medium,In Progress,2024-12-04 00:00:00,2024-12-18 00:00:00,Unassigned
1837,1972,3522,Delivery,Cannot login to account,Medium,Open,2024-03-22 00:00:00,2024-03-26 00:00:00,Unassigned
1838,1753,1477,Delivery,Cannot login to account,Unknown,Open,2024-08-31 00:00:00,,Agent_Smith
1839,2105,5404,Technical,App crashing on checkout,Medium,Closed,2024-12-08 00:00:00,2024-12-20 00:00:00,Agent_Smith
1840,228,6233,Account,,Medium,In Progress,2024-04-15 00:00:00,2024-04-28 00:00:00,Unassigned
1841,2231,387,Delivery,Charged twice for order,Low,In Progress,2023-10-03 00:00:00,2023-10-10 00:00:00,Unassigned
1842,657,5127,Delivery,,Medium,In Progress,2024-11-13 00:00:00,,Agent_Brown
1843,1229,3497,Delivery,Charged twice for order,Medium,Open,2024-01-26 00:00:00,2024-02-07 00:00:00,Unassigned
1844,648,2218,Account,Charged twice for order,Medium,Resolved,2024-06-19 00:00:00,,Agent_Smith
1845,1918,2541,Delivery,Product arrived damaged,Medium,Open,2024-12-03 00:00:00,2024-12-04 00:00:00,Agent_Jones
1846,1372,3461,Return,Product arrived damaged,Low,Open,2023-05-22 00:00:00,,Unassigned
1847,1305,2884,Delivery,,Unknown,In Progress,2024-05-30 00:00:00,2024-06-11 00:00:00,Unassigned
1848,884,1579,Product Defect,Cannot login to account,Medium,Resolved,2024-03-07 00:00:00,2024-03-18 00:00:00,Unassigned
1849,1911,5793,Delivery,,High,Open,2023-09-03 00:00:00,,Agent_Jones
1850,1314,744,Product Defect,Wrong item received,Unknown,Unknown,2024-04-16 00:00:00,,Agent_Smith
1851,2718,3119,Product Defect,Wrong item received,Medium,Closed,2023-12-22 00:00:00,,Agent_Brown
1852,2388,7917,Delivery,,Low,Resolved,2024-10-12 00:00:00,,Unassigned
1853,2072,6133,Delivery,,Low,Closed,2024-09-23 00:00:00,,Agent_Jones
1854,1207,552,Product Defect,,Low,Open,2023-05-29 00:00:00,,Agent_Smith
1855,2472,7603,Billing,Cannot login to account,Medium,Closed,2024-10-20 00:00:00,,Agent_Smith
1856,1818,3628,Technical,Want to return product,Medium,Resolved,2023-08-30 00:00:00,2023-09-11 00:00:00,Unassigned
1857,2780,3127,Account,App crashing on checkout,High,Closed,2023-10-17 00:00:00,2023-10-27 00:00:00,Unassigned
1858,1646,209,Product Defect,Wrong item received,Medium,Resolved,2023-03-06 00:00:00,2023-03-11 00:00:00,Agent_Jones
1859,2395,6941,Delivery,Cannot login to account,High,In Progress,2023-08-01 00:00:00,2023-08-12 00:00:00,Agent_Smith
1860,1067,4124,Product Defect,App crashing on checkout,High,Open,2024-12-03 00:00:00,2024-12-13 00:00:00,Unassigned
1861,736,969,Return,Wrong item received,Low,Open,2023-08-12 00:00:00,2023-08-26 00:00:00,Agent_Brown
1862,583,6760,Technical,Charged twice for order,High,Open,2023-06-25 00:00:00,2023-07-02 00:00:00,Unassigned
1863,860,3929,Delivery,App crashing on checkout,Low,In Progress,2023-01-18 00:00:00,2023-01-28 00:00:00,Agent_Smith
1864,2991,3877,Unknown,Wrong item received,High,Closed,2024-06-03 00:00:00,2024-06-12 00:00:00,Agent_Brown
1865,2268,6406,Product Defect,Cannot login to account,High,In Progress,2023-10-19 00:00:00,2023-10-25 00:00:00,Agent_Brown
1866,1551,5059,Unknown,Cannot login to account,Low,Open,2024-03-23 00:00:00,,Unassigned
1867,270,695,Delivery,Product arrived damaged,Low,In Progress,2024-05-01 00:00:00,,Unassigned
1868,513,180,Delivery,Want to return product,Low,Closed,2024-04-21 00:00:00,2024-04-28 00:00:00,Agent_Brown
1869,2430,5194,Delivery,Want to return product,Unknown,Open,2023-06-30 00:00:00,,Unassigned
1870,1963,6728,Account,Charged twice for order,Low,Open,2023-06-02 00:00:00,2023-06-05 00:00:00,Agent_Smith
1871,2048,3861,Billing,Product arrived damaged,Unknown,Open,2023-03-01 00:00:00,2023-03-04 00:00:00,Agent_Jones
1872,2994,3235,Return,Wrong item received,High,Resolved,2023-10-25 00:00:00,,Agent_Smith
1873,1921,2143,Technical,App crashing on checkout,Medium,Closed,2024-08-18 00:00:00,2024-08-31 00:00:00,Unassigned
1874,240,4383,Billing,App crashing on checkout,Unknown,Unknown,2023-02-02 00:00:00,2023-02-15 00:00:00,Agent_Jones
1875,2399,2923,Product Defect,Cannot login to account,Medium,In Progress,2024-09-18 00:00:00,,Agent_Smith
1876,295,1954,Billing,,High,Open,2024-10-14 00:00:00,,Unassigned
1877,2395,5098,Delivery,Wrong item received,Low,Closed,2023-08-04 00:00:00,,Agent_Brown
1878,211,4929,Return,Wrong item received,Medium,Resolved,2023-04-05 00:00:00,,Unassigned
1879,1837,442,Return,,Low,In Progress,2023-11-28 00:00:00,2023-12-11 00:00:00,Unassigned
1880,1768,3342,Account,,Medium,Open,2023-04-09 00:00:00,2023-04-20 00:00:00,Agent_Smith
1881,2001,6862,Delivery,App crashing on checkout,Unknown,In Progress,2023-06-11 00:00:00,2023-06-19 00:00:00,Agent_Brown
1882,1358,6274,Delivery,,Low,Resolved,2023-11-01 00:00:00,2023-11-14 00:00:00,Agent_Smith
1883,1074,2078,Technical,Product arrived damaged,Low,In Progress,2023-03-16 00:00:00,,Agent_Smith
1884,182,4579,Return,,High,In Progress,2024-09-21 00:00:00,2024-09-25 00:00:00,Agent_Jones
1885,669,91,Delivery,,High,In Progress,2023-01-16 00:00:00,2023-01-28 00:00:00,Unassigned
1886,928,6138,Delivery,Want to return product,Unknown,Resolved,2024-12-22 00:00:00,,Unassigned
1887,560,2030,Account,,High,Open,2024-04-03 00:00:00,2024-04-04 00:00:00,Agent_Smith
1888,443,3361,Account,Wrong item received,High,Open,2023-06-06 00:00:00,2023-06-06 00:00:00,Agent_Smith
1889,2607,240,Billing,Product arrived damaged,Low,Open,2023-12-25 00:00:00,2024-01-04 00:00:00,Agent_Smith
1890,895,3637,Return,,High,Open,2024-01-08 00:00:00,,Agent_Smith
1891,1008,3349,Billing,Want to return product,Medium,Resolved,2024-12-04 00:00:00,2024-12-17 00:00:00,Agent_Jones
1892,1250,7176,Billing,Wrong item received,High,Resolved,2023-01-02 00:00:00,2023-01-13 00:00:00,Agent_Brown
1893,2399,1634,Account,Wrong item received,High,Open,2023-10-19 00:00:00,,Unassigned
1894,52,5298,Technical,Cannot login to account,Medium,Open,2024-01-15 00:00:00,2024-01-21 00:00:00,Unassigned
1895,1836,6814,Billing,Want to return product,Unknown,Resolved,2023-08-31 00:00:00,,Agent_Jones
1896,1506,912,Return,Product arrived damaged,Low,Closed,2023-07-07 00:00:00,,Agent_Smith
1897,1323,1219,Account,,Low,Unknown,2023-04-02 00:00:00,2023-04-12 00:00:00,Agent_Smith
1898,2456,1643,Technical,,Low,Closed,2023-05-30 00:00:00,2023-05-30 00:00:00,Agent_Smith
1899,1056,7264,Delivery,Cannot login to account,Medium,Open,2024-10-16 00:00:00,,Agent_Smith
1900,2587,3498,Billing,Product arrived damaged,Low,Open,2024-09-24 00:00:00,2024-10-02 00:00:00,Agent_Jones
1901,1313,5917,Product Defect,App crashing on checkout,High,Open,2024-11-23 00:00:00,,Agent_Smith
1902,2539,3222,Product Defect,,Low,In Progress,2023-05-05 00:00:00,2023-05-05 00:00:00,Unassigned
1903,1394,7858,Billing,App crashing on checkout,Medium,Resolved,2023-06-22 00:00:00,2023-07-06 00:00:00,Unassigned
1904,2599,6989,Account,Wrong item received,Low,Closed,2024-11-25 00:00:00,2024-12-03 00:00:00,Unassigned
1905,98,6052,Billing,Want to return product,Low,Unknown,2024-04-07 00:00:00,2024-04-09 00:00:00,Agent_Smith
1906,2296,2609,Billing,Want to return product,Low,Open,2024-04-25 00:00:00,2024-05-03 00:00:00,Unassigned
1907,1281,4319,Delivery,App crashing on checkout,High,In Progress,2023-08-01 00:00:00,2023-08-13 00:00:00,Unassigned
1908,2155,1950,Technical,Want to return product,Medium,Closed,2023-02-26 00:00:00,,Agent_Smith
1909,1957,7648,Billing,,Low,Closed,2023-10-12 00:00:00,2023-10-21 00:00:00,Unassigned
1910,1037,6151,Delivery,Charged twice for order,Low,Unknown,2024-01-10 00:00:00,,Agent_Smith
1911,1725,5383,Billing,Want to return product,Medium,In Progress,2023-07-27 00:00:00,2023-07-28 00:00:00,Unassigned
1912,560,5292,Delivery,Cannot login to account,Low,Open,2023-02-19 00:00:00,2023-02-25 00:00:00,Unassigned
1913,198,4129,Delivery,Want to return product,High,In Progress,2024-05-20 00:00:00,2024-05-31 00:00:00,Agent_Smith
1914,1850,3639,Billing,Want to return product,Medium,In Progress,2023-07-09 00:00:00,2023-07-16 00:00:00,Unassigned
1915,2630,3205,Delivery,,High,In Progress,2023-05-25 00:00:00,2023-05-29 00:00:00,Agent_Brown
1916,1898,6862,Technical,Charged twice for order,Low,Open,2023-12-21 00:00:00,2024-01-01 00:00:00,Agent_Smith
1917,1510,6482,Unknown,Charged twice for order,Unknown,Resolved,2023-03-15 00:00:00,2023-03-29 00:00:00,Agent_Smith
1918,2120,1995,Technical,,Medium,Open,2023-03-11 00:00:00,2023-03-18 00:00:00,Agent_Brown
1919,2062,3042,Unknown,Product arrived damaged,High,Unknown,2023-03-29 00:00:00,2023-04-07 00:00:00,Agent_Smith
1920,2822,3462,Return,App crashing on checkout,High,Unknown,2024-10-31 00:00:00,,Unassigned
1921,196,5836,Billing,Wrong item received,Medium,In Progress,2023-11-17 00:00:00,2023-11-29 00:00:00,Agent_Jones
1922,2627,7841,Billing,Product arrived damaged,Low,Unknown,2023-10-10 00:00:00,,Unassigned
1923,113,6421,Account,App crashing on checkout,High,Closed,2024-02-16 00:00:00,2024-02-26 00:00:00,Agent_Smith
1924,1678,6970,Return,Cannot login to account,Medium,Open,2024-12-03 00:00:00,2024-12-15 00:00:00,Unassigned
1925,531,1476,Product Defect,App crashing on checkout,High,Closed,2024-04-06 00:00:00,2024-04-18 00:00:00,Agent_Brown
1926,2922,370,Account,Charged twice for order,Medium,Unknown,2024-11-28 00:00:00,2024-12-02 00:00:00,Agent_Smith
1927,233,6496,Delivery,,High,Open,2024-03-15 00:00:00,,Unassigned
1928,1622,6432,Technical,Charged twice for order,Low,In Progress,2023-01-24 00:00:00,,Agent_Jones
1929,1772,574,Product Defect,Charged twice for order,High,In Progress,2024-07-22 00:00:00,2024-08-02 00:00:00,Agent_Jones
1930,286,4586,Delivery,Charged twice for order,Low,Unknown,2023-05-18 00:00:00,2023-06-01 00:00:00,Unassigned
1931,2577,1563,Delivery,Want to return product,Medium,Open,2023-02-26 00:00:00,2023-03-08 00:00:00,Unassigned
1932,1318,5007,Account,Wrong item received,Unknown,Closed,2024-09-18 00:00:00,2024-09-30 00:00:00,Agent_Brown
1933,496,3694,Product Defect,Charged twice for order,Low,In Progress,2023-12-17 00:00:00,2023-12-27 00:00:00,Unassigned
1934,2155,3165,Return,Cannot login to account,High,Open,2023-06-29 00:00:00,2023-07-04 00:00:00,Agent_Smith
1935,1893,1196,Billing,Cannot login to account,High,Closed,2023-02-01 00:00:00,2023-02-10 00:00:00,Agent_Smith
1936,1666,6393,Delivery,App crashing on checkout,High,In Progress,2024-10-07 00:00:00,2024-10-16 00:00:00,Unassigned
1937,1986,4704,Unknown,App crashing on checkout,Low,Resolved,2023-08-15 00:00:00,,Unassigned
1938,1910,4843,Technical,Charged twice for order,Unknown,Open,2023-02-27 00:00:00,2023-03-06 00:00:00,Agent_Brown
1939,1930,753,Product Defect,Cannot login to account,Low,Resolved,2024-10-12 00:00:00,2024-10-22 00:00:00,Unassigned
1940,217,210,Technical,Wrong item received,Low,Unknown,2023-06-21 00:00:00,2023-06-29 00:00:00,Unassigned
1941,1475,1856,Product Defect,Want to return product,High,Open,2023-07-17 00:00:00,2023-07-20 00:00:00,Unassigned
1942,2937,5825,Account,,High,Open,2024-02-27 00:00:00,,Unassigned
1943,1798,4000,Product Defect,Product arrived damaged,Medium,In Progress,2023-06-22 00:00:00,2023-07-01 00:00:00,Agent_Smith
1944,1453,4214,Billing,Product arrived damaged,Unknown,Closed,2023-08-08 00:00:00,2023-08-19 00:00:00,Unassigned
1945,998,864,Product Defect,Product arrived damaged,Unknown,Closed,2024-06-22 00:00:00,2024-06-28 00:00:00,Unassigned
1946,856,1347,Return,Cannot login to account,High,Resolved,2024-07-01 00:00:00,,Unassigned
1947,1949,2768,Account,,Low,Open,2023-01-26 00:00:00,2023-02-05 00:00:00,Agent_Smith
1948,1904,6357,Billing,Charged twice for order,Low,Open,2024-10-03 00:00:00,2024-10-06 00:00:00,Unassigned
1949,115,5687,Return,App crashing on checkout,High,In Progress,2023-10-23 00:00:00,2023-10-27 00:00:00,Unassigned
1950,1508,2857,Account,App crashing on checkout,Low,Resolved,2024-07-29 00:00:00,2024-07-31 00:00:00,Unassigned
1951,1996,3906,Delivery,Cannot login to account,Medium,In Progress,2024-03-19 00:00:00,,Agent_Smith
1952,2536,2601,Delivery,Cannot login to account,Low,Unknown,2024-03-06 00:00:00,2024-03-14 00:00:00,Unassigned
1953,2908,3334,Product Defect,Want to return product,Medium,In Progress,2024-03-21 00:00:00,2024-04-02 00:00:00,Unassigned
1954,2388,3636,Account,,Medium,Closed,2023-03-29 00:00:00,2023-03-31 00:00:00,Agent_Smith
1955,2595,3022,Billing,Charged twice for order,Low,Open,2024-01-04 00:00:00,2024-01-11 00:00:00,Agent_Brown
1956,1971,2143,Product Defect,Cannot login to account,Low,Resolved,2023-01-09 00:00:00,2023-01-21 00:00:00,Agent_Jones
1957,2792,847,Account,Wrong item received,High,In Progress,2024-05-22 00:00:00,2024-06-03 00:00:00,Agent_Brown
1958,2500,4561,Billing,Product arrived damaged,Low,Open,2024-09-26 00:00:00,2024-10-07 00:00:00,Unassigned
1959,2631,7031,Unknown,Wrong item received,Low,Open,2023-03-21 00:00:00,2023-04-03 00:00:00,Unassigned
